Point;CP 1;1,188.151936;-97.127079;2,561.002441;-0.996241;0.086618;-0.000724
Point;CP 2;1,188.142537;-97.238690;2,498.606934;-0.996293;0.086022;0.000318
Point;CP 3;1,188.129975;-97.158546;2,413.910645;-0.996305;0.085885;0.000591
Point;CP 4;1,187.722069;-98.902179;1,941.561035;-0.996558;0.082900;0.000235
Point;CP 5;1,187.521361;-97.113280;1,465.433105;-0.996615;0.082200;0.000981
Point;CP 6;1,187.557940;-97.615705;1,243.236572;-0.996785;0.080120;-0.000244
Point;CP 7;1,187.844215;-98.122078;846.562500;-0.996330;0.085591;-0.000563
Point;CP 8;1,188.073081;-97.249786;431.079102;-0.996420;0.084530;0.001577
Point;CP 9;1,187.798795;-97.641436;25.577393;-0.996326;0.085630;-0.001310
Point;CP 10;1,187.840466;-97.549296;-26.795166;-0.996328;0.085622;0.000383
Point;CP 11;1,188.009221;-98.157600;-438.777832;-0.996373;0.085095;-0.000576
Point;CP 12;1,188.204633;-98.195228;-848.774292;-0.996739;0.080420;0.006680
Point;CP 13;1,188.055791;-97.450725;-1,250.304688;-0.996534;0.083181;0.000293
Point;CP 14;1,188.107089;-98.656341;-1,471.527954;-0.996553;0.082944;-0.001709
Point;CP 15;1,187.989058;-97.374853;-1,943.345947;-0.996500;0.083587;-0.000197
Point;CP 16;1,187.877650;-98.009251;-2,417.621826;-0.996637;0.081948;0.000038
Point;CP 17;1,187.929828;-97.725931;-2,500.173340;-0.996699;0.081187;-0.000127
Point;CP 18;1,187.938549;-97.893138;-2,559.233398;-0.996706;0.081094;0.000905
Point;CP 1;1,155.569400;-292.207163;2,558.563965;-0.969651;0.244492;0.000045
Point;CP 2;1,155.441059;-292.532370;2,500.363770;-0.968328;0.249681;0.000384
Point;CP 3;1,155.625369;-291.650814;2,412.705078;-0.969692;0.244324;0.001716
Point;CP 4;1,155.386953;-292.127323;1,939.811523;-0.969300;0.245882;-0.000227
Point;CP 5;1,155.104964;-291.745568;1,467.083984;-0.969113;0.246614;0.000832
Point;CP 6;1,154.876091;-292.513456;1,240.862061;-0.968085;0.250623;0.000345
Point;CP 7;1,155.224613;-291.427186;844.518066;-0.968332;0.249663;0.000937
Point;CP 8;1,154.884948;-292.454324;429.534912;-0.967418;0.253163;-0.003203
Point;CP 9;1,154.634181;-292.619479;25.908936;-0.967049;0.254590;0.000493
Point;CP 10;1,154.547314;-293.025420;-23.953613;-0.967845;0.251547;0.000654
Point;CP 11;1,154.799831;-292.909328;-437.760254;-0.967610;0.252445;-0.001766
Point;CP 12;1,155.459452;-291.692351;-849.103394;-0.968923;0.247269;0.006799
Point;CP 13;1,155.180646;-292.325608;-1,244.599976;-0.967798;0.251727;0.000310
